Timestamp,IP_Origem,IP_Destino,Protocolo,Tamanho_Bytes,Status,Motivo
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:51,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:52,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:52,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:53,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,176,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,349,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,77,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,119,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,177,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,87,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,96,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,71,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,77,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:54,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:54,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:55,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:55,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,108,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,238,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,71,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,78,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,75,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,81,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,78,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:56,10.0.1.2,10.0.2.2,TCP,106,PERMITIDO,OK
2026-04-15 02:16:56,10.0.2.2,10.0.1.2,TCP,69,PERMITIDO,OK
2026-04-15 02:16:57,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:57,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:57,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:58,10.0.2.2,10.0.1.2,TCP,72,PERMITIDO,OK
2026-04-15 02:16:58,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:58,10.0.1.2,10.0.2.2,TCP,76,PERMITIDO,OK
2026-04-15 02:16:58,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:16:58,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:58,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:16:59,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:16:59,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,73,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,78,PERMITIDO,OK
2026-04-15 02:17:00,10.0.1.2,10.0.2.2,TCP,68,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:17:00,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,54,PERMITIDO,OK
2026-04-15 02:17:00,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,54,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:00,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:00,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:01,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.101,10.0.1.2,TCP,58,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.101,TCP,54,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,74,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,205,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,66,PERMITIDO,OK
2026-04-15 02:17:02,10.0.1.2,10.0.2.2,TCP,720,PERMITIDO,OK
2026-04-15 02:17:02,10.0.2.2,10.0.1.2,TCP,66,PERMITIDO,OK
